,Cueanexo,nivel
10143,820016800,Nivel inicial - Jardín de infantes
10144,820025700,Nivel inicial - Jardín de infantes
10145,820030700,Nivel inicial - Jardín de infantes
10146,820038900,Nivel inicial - Jardín de infantes
10147,820039000,Nivel inicial - Jardín de infantes
10148,820045403,Nivel inicial - Jardín de infantes
10149,820049000,Nivel inicial - Jardín de infantes
10150,820058400,Nivel inicial - Jardín de infantes
10151,820058500,Nivel inicial - Jardín de infantes
10152,820059500,Nivel inicial - Jardín de infantes
10153,820067000,Nivel inicial - Jardín de infantes
10154,820067200,Nivel inicial - Jardín de infantes
10155,820069500,Nivel inicial - Jardín de infantes
10156,820079000,Nivel inicial - Jardín de infantes
10157,820086000,Nivel inicial - Jardín de infantes
10158,820094600,Nivel inicial - Jardín de infantes
10159,820098400,Nivel inicial - Jardín de infantes
10160,820098802,Nivel inicial - Jardín de infantes
10161,820099500,Nivel inicial - Jardín de infantes
10162,820102800,Nivel inicial - Jardín de infantes
10163,820105000,Nivel inicial - Jardín de infantes
10164,820106100,Nivel inicial - Jardín de infantes
10165,820112600,Nivel inicial - Jardín de infantes
10166,820117402,Nivel inicial - Jardín de infantes
10167,820123803,Nivel inicial - Jardín de infantes
10168,820133500,Nivel inicial - Jardín de infantes
10169,820135400,Nivel inicial - Jardín de infantes
10170,820136903,Nivel inicial - Jardín de infantes
10171,820137900,Nivel inicial - Jardín de infantes
10172,820148700,Nivel inicial - Jardín de infantes
10173,820149600,Nivel inicial - Jardín de infantes
10174,820157000,Nivel inicial - Jardín de infantes
10175,820158700,Nivel inicial - Jardín de infantes
10176,820161700,Nivel inicial - Jardín de infantes
10177,820167400,Nivel inicial - Jardín de infantes
10178,820172900,Nivel inicial - Jardín de infantes
10179,820183300,Nivel inicial - Jardín de infantes
10180,820192900,Nivel inicial - Jardín de infantes
10181,820219600,Nivel inicial - Jardín de infantes
10182,820223200,Nivel inicial - Jardín de infantes
10183,820227500,Nivel inicial - Jardín de infantes
10184,820230900,Nivel inicial - Jardín de infantes
10185,820231402,Nivel inicial - Jardín de infantes
10186,820231900,Nivel inicial - Jardín de infantes
10187,820238900,Nivel inicial - Jardín de infantes
10188,820245400,Nivel inicial - Jardín de infantes
10189,820247500,Nivel inicial - Jardín de infantes
10190,820256400,Nivel inicial - Jardín de infantes
10191,820277300,Nivel inicial - Jardín de infantes
10192,820287000,Nivel inicial - Jardín de infantes
10193,820290800,Nivel inicial - Jardín de infantes
10194,820291701,Nivel inicial - Jardín de infantes
10195,820292500,Nivel inicial - Jardín de infantes
10196,820293000,Nivel inicial - Jardín de infantes
10197,820296700,Nivel inicial - Jardín de infantes
10198,820298900,Nivel inicial - Jardín de infantes
10199,820320500,Nivel inicial - Jardín de infantes
10200,820320700,Nivel inicial - Jardín de infantes
10201,820321101,Nivel inicial - Jardín de infantes
10202,820321102,Nivel inicial - Jardín de infantes
10203,820398200,Nivel inicial - Jardín de infantes
10204,820399000,Nivel inicial - Jardín de infantes
10205,820399600,Nivel inicial - Jardín de infantes
10206,820400100,Nivel inicial - Jardín de infantes
10207,820402200,Nivel inicial - Jardín de infantes
10208,820406100,Nivel inicial - Jardín de infantes
10209,820416106,Nivel inicial - Jardín de infantes
10210,820416400,Nivel inicial - Jardín de infantes
10211,820416600,Nivel inicial - Jardín de infantes
10212,820443600,Nivel inicial - Jardín de infantes
10213,820445402,Nivel inicial - Jardín de infantes
10214,820446500,Nivel inicial - Jardín de infantes
10215,820448000,Nivel inicial - Jardín de infantes
10216,820456900,Nivel inicial - Jardín de infantes
10217,820461200,Nivel inicial - Jardín de infantes
10218,820469900,Nivel inicial - Jardín de infantes
10219,860003900,Nivel inicial - Jardín de infantes
10220,860004600,Nivel inicial - Jardín de infantes
10221,860009600,Nivel inicial - Jardín de infantes
10222,860009700,Nivel inicial - Jardín de infantes
10223,860011900,Nivel inicial - Jardín de infantes
10224,860015800,Nivel inicial - Jardín de infantes
10225,860017700,Nivel inicial - Jardín de infantes
10226,860018500,Nivel inicial - Jardín de infantes
10227,860024400,Nivel inicial - Jardín de infantes
10228,860025000,Nivel inicial - Jardín de infantes
10229,860026800,Nivel inicial - Jardín de infantes
10230,860036300,Nivel inicial - Jardín de infantes
10231,860040000,Nivel inicial - Jardín de infantes
10232,860043300,Nivel inicial - Jardín de infantes
10233,860048600,Nivel inicial - Jardín de infantes
10234,860051500,Nivel inicial - Jardín de infantes
10235,860056800,Nivel inicial - Jardín de infantes
10236,860058800,Nivel inicial - Jardín de infantes
10237,860058900,Nivel inicial - Jardín de infantes
10238,860060400,Nivel inicial - Jardín de infantes
10239,860072200,Nivel inicial - Jardín de infantes
10240,860073200,Nivel inicial - Jardín de infantes
10241,860074300,Nivel inicial - Jardín de infantes
10242,860074400,Nivel inicial - Jardín de infantes
10243,860075000,Nivel inicial - Jardín de infantes
10244,860082100,Nivel inicial - Jardín de infantes
10245,860082400,Nivel inicial - Jardín de infantes
10246,860084600,Nivel inicial - Jardín de infantes
10247,860091400,Nivel inicial - Jardín de infantes
10248,860092200,Nivel inicial - Jardín de infantes
10249,860092900,Nivel inicial - Jardín de infantes
10250,860099600,Nivel inicial - Jardín de infantes
10251,860101200,Nivel inicial - Jardín de infantes
10252,860109900,Nivel inicial - Jardín de infantes
10253,860121500,Nivel inicial - Jardín de infantes
10254,860121700,Nivel inicial - Jardín de infantes
10255,860129000,Nivel inicial - Jardín de infantes
10256,860133700,Nivel inicial - Jardín de infantes
10257,860136000,Nivel inicial - Jardín de infantes
10258,860140900,Nivel inicial - Jardín de infantes
10259,860141100,Nivel inicial - Jardín de infantes
10260,860141800,Nivel inicial - Jardín de infantes
10261,860142502,Nivel inicial - Jardín de infantes
10262,860145100,Nivel inicial - Jardín de infantes
10263,860156100,Nivel inicial - Jardín de infantes
10264,860157200,Nivel inicial - Jardín de infantes
10265,860158600,Nivel inicial - Jardín de infantes
10266,860160500,Nivel inicial - Jardín de infantes
10267,860160600,Nivel inicial - Jardín de infantes
10268,860166300,Nivel inicial - Jardín de infantes
10269,860167400,Nivel inicial - Jardín de infantes
10270,860170300,Nivel inicial - Jardín de infantes
10271,860171300,Nivel inicial - Jardín de infantes
10272,860175400,Nivel inicial - Jardín de infantes
10273,860193000,Nivel inicial - Jardín de infantes
10274,860193400,Nivel inicial - Jardín de infantes
10275,860200100,Nivel inicial - Jardín de infantes
10276,860201500,Nivel inicial - Jardín de infantes
10277,860208400,Nivel inicial - Jardín de infantes
10278,860209000,Nivel inicial - Jardín de infantes
10279,860210900,Nivel inicial - Jardín de infantes
10280,860220800,Nivel inicial - Jardín de infantes
10281,860221300,Nivel inicial - Jardín de infantes
10282,860225000,Nivel inicial - Jardín de infantes
10283,860225400,Nivel inicial - Jardín de infantes
10284,860228600,Nivel inicial - Jardín de infantes
10285,900009000,Nivel inicial - Jardín de infantes
10286,900012300,Nivel inicial - Jardín de infantes
10287,900015800,Nivel inicial - Jardín de infantes
10288,900018900,Nivel inicial - Jardín de infantes
10289,900019400,Nivel inicial - Jardín de infantes
10290,900019700,Nivel inicial - Jardín de infantes
10291,900020500,Nivel inicial - Jardín de infantes
10292,900023200,Nivel inicial - Jardín de infantes
10293,900023700,Nivel inicial - Jardín de infantes
10294,900024300,Nivel inicial - Jardín de infantes
10295,900024600,Nivel inicial - Jardín de infantes
10296,900024900,Nivel inicial - Jardín de infantes
10297,900027700,Nivel inicial - Jardín de infantes
10298,900029600,Nivel inicial - Jardín de infantes
10299,900031200,Nivel inicial - Jardín de infantes
10300,900031500,Nivel inicial - Jardín de infantes
10301,900032100,Nivel inicial - Jardín de infantes
10302,900033400,Nivel inicial - Jardín de infantes
10303,900034200,Nivel inicial - Jardín de infantes
10304,900035200,Nivel inicial - Jardín de infantes
10305,900037500,Nivel inicial - Jardín de infantes
10306,900037700,Nivel inicial - Jardín de infantes
10307,900038500,Nivel inicial - Jardín de infantes
10308,900043500,Nivel inicial - Jardín de infantes
10309,900045200,Nivel inicial - Jardín de infantes
10310,900047400,Nivel inicial - Jardín de infantes
10311,900049400,Nivel inicial - Jardín de infantes
10312,900049900,Nivel inicial - Jardín de infantes
10313,900051200,Nivel inicial - Jardín de infantes
10314,900054000,Nivel inicial - Jardín de infantes
10315,900064900,Nivel inicial - Jardín de infantes
10316,900069600,Nivel inicial - Jardín de infantes
10317,900070400,Nivel inicial - Jardín de infantes
10318,900075000,Nivel inicial - Jardín de infantes
10319,900083000,Nivel inicial - Jardín de infantes
10320,900084800,Nivel inicial - Jardín de infantes
10321,900089200,Nivel inicial - Jardín de infantes
10322,900089700,Nivel inicial - Jardín de infantes
10323,900091100,Nivel inicial - Jardín de infantes
10324,900091600,Nivel inicial - Jardín de infantes
10325,900095200,Nivel inicial - Jardín de infantes
10326,900103500,Nivel inicial - Jardín de infantes
10327,900163000,Nivel inicial - Jardín de infantes
10328,900163200,Nivel inicial - Jardín de infantes
10329,900194007,Nivel inicial - Jardín de infantes
10330,900194008,Nivel inicial - Jardín de infantes
10331,900205100,Nivel inicial - Jardín de infantes
10332,900206700,Nivel inicial - Jardín de infantes
10333,900207400,Nivel inicial - Jardín de infantes
10334,900210500,Nivel inicial - Jardín de infantes
10335,900218601,Nivel inicial - Jardín de infantes
10336,900222800,Nivel inicial - Jardín de infantes
10337,900225600,Nivel inicial - Jardín de infantes
10338,900227600,Nivel inicial - Jardín de infantes
10339,900228200,Nivel inicial - Jardín de infantes
10340,900228400,Nivel inicial - Jardín de infantes
10341,900234800,Nivel inicial - Jardín de infantes
10342,900237900,Nivel inicial - Jardín de infantes
10343,900240800,Nivel inicial - Jardín de infantes
10344,940002300,Nivel inicial - Jardín de infantes
10345,20003300,Nivel inicial - Jardín de infantes
10346,20008200,Nivel inicial - Jardín de infantes
10347,20010400,Nivel inicial - Jardín de infantes
10348,20034402,Nivel inicial - Jardín de infantes
10349,20041100,Nivel inicial - Jardín de infantes
10350,20042600,Nivel inicial - Jardín de infantes
10351,20044401,Nivel inicial - Jardín de infantes
10352,20045500,Nivel inicial - Jardín de infantes
10353,20045600,Nivel inicial - Jardín de infantes
10354,20046700,Nivel inicial - Jardín de infantes
10355,20061300,Nivel inicial - Jardín de infantes
10356,20072100,Nivel inicial - Jardín de infantes
10357,20078100,Nivel inicial - Jardín de infantes
10358,20082200,Nivel inicial - Jardín de infantes
10359,20083200,Nivel inicial - Jardín de infantes
10360,20085600,Nivel inicial - Jardín de infantes
10361,20087200,Nivel inicial - Jardín de infantes
10362,20091000,Nivel inicial - Jardín de infantes
10363,20097500,Nivel inicial - Jardín de infantes
10364,20102900,Nivel inicial - Jardín de infantes
10365,20105800,Nivel inicial - Jardín de infantes
10366,20105802,Nivel inicial - Jardín de infantes
10367,20108800,Nivel inicial - Jardín de infantes
10368,20109100,Nivel inicial - Jardín de infantes
10369,20113400,Nivel inicial - Jardín de infantes
10370,20117600,Nivel inicial - Jardín de infantes
10371,20118600,Nivel inicial - Jardín de infantes
10372,20132501,Nivel inicial - Jardín de infantes
10373,20134600,Nivel inicial - Jardín de infantes
10374,20140900,Nivel inicial - Jardín de infantes
10375,20147101,Nivel inicial - Jardín de infantes
10376,20147400,Nivel inicial - Jardín de infantes
10377,20148900,Nivel inicial - Jardín de infantes
10378,20150800,Nivel inicial - Jardín de infantes
10379,20151300,Nivel inicial - Jardín de infantes
10380,20169600,Nivel inicial - Jardín de infantes
10381,20178500,Nivel inicial - Jardín de infantes
10382,20207400,Nivel inicial - Jardín de infantes
10383,20219900,Nivel inicial - Jardín de infantes
10384,20220200,Nivel inicial - Jardín de infantes
10385,20220300,Nivel inicial - Jardín de infantes
10386,20221700,Nivel inicial - Jardín de infantes
10387,20224600,Nivel inicial - Jardín de infantes
10388,20227000,Nivel inicial - Jardín de infantes
10389,20240200,Nivel inicial - Jardín de infantes
10390,20281600,Nivel inicial - Jardín de infantes
10391,20287100,Nivel inicial - Jardín de infantes
10392,20294800,Nivel inicial - Jardín de infantes
10393,20297500,Nivel inicial - Jardín de infantes
10394,20298200,Nivel inicial - Jardín de infantes
10395,20313000,Nivel inicial - Jardín de infantes
10396,20314100,Nivel inicial - Jardín de infantes
10397,60001400,Nivel inicial - Jardín de infantes
10398,60005300,Nivel inicial - Jardín de infantes
10399,60007000,Nivel inicial - Jardín de infantes
10400,60007800,Nivel inicial - Jardín de infantes
10401,60009000,Nivel inicial - Jardín de infantes
10402,60014400,Nivel inicial - Jardín de infantes
10403,60014700,Nivel inicial - Jardín de infantes
10404,60017900,Nivel inicial - Jardín de infantes
10405,60021400,Nivel inicial - Jardín de infantes
10406,60027600,Nivel inicial - Jardín de infantes
10407,60037400,Nivel inicial - Jardín de infantes
10408,60044600,Nivel inicial - Jardín de infantes
10409,60046500,Nivel inicial - Jardín de infantes
10410,60053400,Nivel inicial - Jardín de infantes
10411,60064000,Nivel inicial - Jardín de infantes
10412,60070500,Nivel inicial - Jardín de infantes
10413,60075400,Nivel inicial - Jardín de infantes
10414,60090300,Nivel inicial - Jardín de infantes
10415,60093000,Nivel inicial - Jardín de infantes
10416,60096200,Nivel inicial - Jardín de infantes
10417,60099000,Nivel inicial - Jardín de infantes
10418,60105400,Nivel inicial - Jardín de infantes
10419,60109000,Nivel inicial - Jardín de infantes
